CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
164.78 ,530.25 ,10.98 ,947.22 ,16.57 ,1071.27 ,0.54 ,0.00 ,1.05 ,174.53 ,9253.51 ,17925.61 ,8185.81 ,3798.35 
164.78 ,356.00 ,13.26 ,1104.31 ,17.38 ,1022.12 ,0.54 ,0.00 ,2.81 ,172.12 ,3858.43 ,14110.55 ,1458.60 ,3677.98 
164.78 ,411.50 ,8.64 ,997.31 ,16.79 ,1069.36 ,0.53 ,0.00 ,1.04 ,125.88 ,6831.36 ,17520.49 ,50.00 ,4466.26 
164.78 ,526.25 ,3.54 ,887.95 ,16.33 ,1053.95 ,0.49 ,0.00 ,2.32 ,568.06 ,1052.38 ,5193.02 ,1669.58 ,698.22 
164.78 ,444.50 ,0.88 ,917.38 ,16.66 ,1069.60 ,0.55 ,0.00 ,3.36 ,221.74 ,2491.49 ,8085.02 ,211.97 ,3118.89 
164.78 ,609.25 ,12.24 ,883.88 ,16.09 ,1037.27 ,0.53 ,0.00 ,1.12 ,3081.81 ,3453.62 ,16917.67 ,829.16 ,2035.93 
164.78 ,491.50 ,14.21 ,933.97 ,16.60 ,1039.44 ,0.52 ,0.00 ,5.33 ,218.87 ,2758.17 ,30102.62 ,874.61 ,5471.97 
164.78 ,440.50 ,8.16 ,1023.61 ,16.99 ,1041.19 ,0.54 ,0.00 ,2.99 ,245.06 ,1851.35 ,15240.98 ,1699.26 ,864.59 
164.78 ,310.70 ,3.54 ,1022.02 ,17.44 ,1034.12 ,0.49 ,0.00 ,2.30 ,280.36 ,8735.78 ,18777.28 ,3016.01 ,1732.13 
0.00 ,0.00 ,0.00 ,1054.92 ,17.38 ,1042.99 ,0.00 ,0.00 ,1.16 ,124.55 ,0.00 ,0.00 ,0.00 ,0.00 
55.06 ,482.75 ,0.52 ,866.12 ,16.60 ,1068.40 ,0.51 ,0.00 ,15.94 ,2360.27 ,1350.00 ,5366.65 ,150.00 ,433.01 
164.78 ,433.75 ,11.68 ,953.01 ,16.82 ,1064.13 ,0.51 ,0.00 ,2.20 ,211.81 ,3519.59 ,6459.68 ,550.00 ,1098.86 
164.78 ,460.75 ,2.56 ,907.79 ,16.67 ,1063.50 ,0.55 ,0.00 ,2.63 ,203.62 ,1050.00 ,19589.98 ,4334.46 ,2050.00 
164.78 ,435.75 ,6.33 ,1000.31 ,16.70 ,1062.12 ,0.53 ,0.00 ,1.18 ,151.13 ,11877.18 ,25498.38 ,3263.05 ,6788.41 
164.78 ,499.25 ,1.68 ,898.41 ,16.54 ,1068.07 ,0.46 ,0.97 ,104.95 ,1005.08 ,259.96 ,4750.53 ,1774.12 ,217.87 
214.77 ,566.25 ,14.70 ,985.23 ,16.74 ,1057.61 ,0.56 ,0.00 ,0.39 ,113.93 ,7154.54 ,9261.07 ,1872.83 ,4030.82 
164.78 ,498.75 ,6.49 ,967.79 ,16.68 ,1074.92 ,0.56 ,0.00 ,2.12 ,124.23 ,606.22 ,20634.13 ,6570.20 ,4378.07 
164.78 ,431.00 ,8.47 ,1053.97 ,16.90 ,1030.83 ,0.53 ,0.00 ,3.25 ,133.63 ,4005.93 ,13100.67 ,2804.91 ,6436.42 
164.78 ,472.50 ,2.13 ,933.82 ,16.60 ,1074.23 ,0.53 ,0.00 ,4.51 ,198.67 ,3131.69 ,20460.02 ,3395.22 ,1142.39 
164.78 ,441.50 ,6.36 ,933.88 ,16.70 ,1072.22 ,0.50 ,0.00 ,0.89 ,187.01 ,3216.75 ,15611.77 ,2593.74 ,4430.29 
264.75 ,491.75 ,4.08 ,880.89 ,16.48 ,1060.43 ,0.48 ,0.00 ,1.32 ,759.52 ,1856.74 ,16043.92 ,7763.21 ,653.83 
91.63 ,503.75 ,2.47 ,929.29 ,16.47 ,1053.10 ,0.27 ,2.02 ,10.82 ,1368.79 ,668.96 ,3044.26 ,3507.49 ,120.71 
164.78 ,525.75 ,0.94 ,907.17 ,16.36 ,1060.61 ,0.52 ,0.00 ,4.99 ,574.21 ,2026.70 ,8770.83 ,638.35 ,708.89 
164.78 ,492.50 ,4.52 ,969.51 ,16.50 ,1072.26 ,0.56 ,0.00 ,1.02 ,100.48 ,2971.74 ,18097.17 ,4107.01 ,1013.66 
0.19 ,301.25 ,1.71 ,1152.95 ,17.26 ,1055.86 ,0.38 ,0.00 ,0.87 ,142.11 ,25.00 ,9097.67 ,6166.64 ,1269.85 
164.78 ,457.00 ,15.38 ,936.19 ,16.72 ,1047.65 ,0.50 ,0.00 ,1.35 ,204.13 ,4712.48 ,33325.18 ,1856.74 ,1981.79 
164.78 ,536.75 ,0.28 ,896.37 ,16.41 ,1060.10 ,0.53 ,0.00 ,7.67 ,465.98 ,3359.69 ,10267.79 ,2209.06 ,1423.90 
164.78 ,415.75 ,2.57 ,1194.14 ,16.93 ,1057.44 ,0.53 ,0.00 ,5.21 ,169.83 ,9730.75 ,7920.07 ,1013.66 ,3122.10 
164.78 ,386.75 ,16.06 ,1080.22 ,17.04 ,1070.68 ,0.52 ,0.00 ,1.97 ,165.95 ,993.73 ,5731.27 ,2783.43 ,3450.72 
239.76 ,327.50 ,3.42 ,1021.15 ,17.33 ,1051.65 ,0.48 ,0.00 ,0.95 ,296.60 ,4871.09 ,6015.60 ,1559.68 ,85.36 
164.78 ,351.25 ,9.46 ,968.42 ,16.88 ,1057.30 ,0.56 ,0.00 ,1.58 ,175.86 ,668.96 ,20348.65 ,13950.90 ,2750.91 
164.78 ,351.25 ,15.60 ,996.91 ,17.15 ,1054.16 ,0.49 ,0.00 ,51.37 ,336.60 ,852.94 ,2550.98 ,1275.74 ,150.00 
239.76 ,434.75 ,15.63 ,971.23 ,16.84 ,1070.63 ,0.54 ,0.00 ,0.87 ,129.34 ,850.01 ,4119.16 ,1320.97 ,3900.89 
164.78 ,423.00 ,12.32 ,1022.20 ,16.87 ,1057.78 ,0.53 ,0.00 ,3.34 ,114.74 ,7446.31 ,18358.85 ,3323.78 ,1485.77 
239.76 ,368.50 ,7.54 ,1111.91 ,16.88 ,1074.78 ,0.49 ,0.00 ,2.15 ,106.72 ,5855.55 ,10954.79 ,8968.14 ,427.27 
164.78 ,332.75 ,4.39 ,1003.99 ,17.12 ,1056.41 ,0.54 ,0.00 ,2.81 ,250.86 ,2797.77 ,6731.08 ,1070.06 ,166.26 
214.76 ,337.00 ,0.25 ,1096.13 ,17.14 ,1076.52 ,0.38 ,0.00 ,5.79 ,96.56 ,864.59 ,11243.11 ,1050.00 ,4673.86 
164.78 ,506.00 ,15.50 ,1003.65 ,16.82 ,1053.55 ,0.54 ,0.00 ,2.29 ,244.66 ,2127.79 ,18828.37 ,14579.01 ,1076.00 
164.78 ,492.75 ,2.72 ,891.95 ,16.48 ,1059.12 ,0.48 ,0.00 ,2.55 ,671.68 ,572.27 ,5115.42 ,85.36 ,668.96 
264.75 ,1094.00 ,37.00 ,904.07 ,15.17 ,1056.93 ,0.55 ,0.00 ,2.45 ,355.02 ,792.15 ,15278.33 ,792.15 ,2372.24 
164.78 ,380.50 ,3.91 ,1037.35 ,17.04 ,1055.16 ,0.49 ,0.00 ,2.50 ,83.17 ,5906.56 ,11385.41 ,2169.68 ,1519.05 
164.78 ,399.50 ,5.62 ,1116.16 ,16.76 ,1068.77 ,0.50 ,0.00 ,2.70 ,105.73 ,4650.54 ,12633.59 ,9131.68 ,1451.72 
18.48 ,473.50 ,1.05 ,901.66 ,16.63 ,1059.88 ,0.40 ,1.90 ,30.00 ,1508.94 ,1211.40 ,1451.72 ,50.00 ,250.00 
164.78 ,389.25 ,22.36 ,1062.12 ,17.03 ,1035.97 ,0.52 ,0.00 ,1.90 ,147.33 ,7826.08 ,16298.08 ,3891.33 ,3850.65 
214.77 ,491.50 ,9.31 ,1113.91 ,16.89 ,1020.29 ,0.48 ,0.00 ,3.50 ,132.78 ,2127.79 ,10343.48 ,4495.00 ,5227.57 
164.78 ,487.00 ,3.60 ,944.28 ,16.56 ,1069.44 ,0.54 ,0.00 ,2.35 ,164.86 ,792.15 ,13939.42 ,1956.40 ,4350.57 
214.77 ,397.25 ,15.72 ,987.68 ,16.98 ,1047.71 ,0.56 ,0.00 ,18.71 ,296.37 ,3691.54 ,4302.03 ,2463.23 ,1472.24 
164.78 ,494.25 ,1.63 ,881.97 ,16.54 ,1058.00 ,0.51 ,0.00 ,4.65 ,3240.24 ,7363.93 ,14648.12 ,3175.69 ,1350.00 
164.78 ,708.25 ,6.24 ,890.44 ,15.71 ,1019.17 ,0.55 ,0.00 ,2.97 ,211.75 ,4992.74 ,9907.95 ,3592.70 ,1856.74 
164.78 ,453.50 ,7.97 ,984.43 ,16.85 ,1010.51 ,0.50 ,0.00 ,4.20 ,114.58 ,2277.61 ,17393.89 ,2954.23 ,3323.78 
164.78 ,378.25 ,4.06 ,1105.42 ,16.86 ,1068.47 ,0.48 ,0.00 ,2.71 ,105.93 ,4150.60 ,9550.26 ,5346.73 ,3482.46 
164.78 ,436.50 ,3.04 ,981.70 ,16.88 ,1027.25 ,0.52 ,0.00 ,2.21 ,161.50 ,1961.50 ,11651.07 ,7001.96 ,6582.36 
239.76 ,356.25 ,8.76 ,1005.68 ,17.12 ,1056.31 ,0.54 ,0.00 ,5.55 ,295.88 ,2089.86 ,12349.39 ,1061.84 ,1851.35 
164.78 ,412.75 ,6.67 ,1075.86 ,17.01 ,1018.57 ,0.48 ,0.00 ,5.00 ,180.35 ,2080.26 ,30448.11 ,8917.82 ,963.07 
189.77 ,447.25 ,4.11 ,933.66 ,16.74 ,1052.49 ,0.54 ,0.00 ,2.25 ,502.25 ,3253.84 ,27031.23 ,4897.45 ,85.36 
239.76 ,442.25 ,14.64 ,1061.35 ,17.08 ,1060.49 ,0.50 ,0.00 ,7.90 ,123.74 ,7399.16 ,4364.34 ,342.98 ,150.00 
164.78 ,421.50 ,10.45 ,954.86 ,16.79 ,1052.23 ,0.55 ,0.00 ,1.67 ,189.01 ,4570.28 ,30759.19 ,13043.29 ,3619.04 
164.78 ,458.50 ,11.98 ,1004.29 ,16.83 ,1072.59 ,0.54 ,0.00 ,1.48 ,119.94 ,2944.06 ,21226.57 ,2303.80 ,2311.37 
164.78 ,422.00 ,3.93 ,920.55 ,16.75 ,1069.84 ,0.56 ,0.00 ,5.78 ,214.36 ,1329.47 ,7626.76 ,1350.00 ,4005.93 
164.78 ,595.00 ,5.81 ,917.32 ,16.23 ,1060.68 ,0.46 ,0.00 ,4.06 ,979.21 ,668.96 ,7336.72 ,653.83 ,1856.74 
164.78 ,330.00 ,3.13 ,1066.35 ,17.16 ,1056.87 ,0.47 ,0.00 ,2.58 ,110.57 ,2750.91 ,7658.17 ,2758.17 ,3269.17 
214.76 ,430.75 ,5.27 ,998.77 ,16.95 ,1063.39 ,0.54 ,0.00 ,1.61 ,287.06 ,2669.79 ,20181.86 ,14167.13 ,2251.11 
164.78 ,453.75 ,10.96 ,933.30 ,16.72 ,1062.90 ,0.55 ,0.00 ,4.14 ,212.15 ,6060.32 ,24652.13 ,6750.00 ,2654.71 
164.78 ,368.50 ,7.11 ,1067.61 ,17.18 ,1047.82 ,0.50 ,0.00 ,3.69 ,148.74 ,3511.05 ,18096.62 ,1915.07 ,2550.00 
164.78 ,681.25 ,1.42 ,913.41 ,15.86 ,1059.13 ,0.47 ,0.00 ,2.70 ,462.99 ,2363.79 ,8707.90 ,3359.69 ,50.00 
164.78 ,408.75 ,5.95 ,1023.76 ,16.91 ,1055.13 ,0.51 ,0.00 ,1.54 ,98.04 ,3798.35 ,19381.11 ,10465.30 ,3536.59 
164.78 ,485.00 ,6.12 ,959.52 ,16.58 ,1070.83 ,0.56 ,0.00 ,0.87 ,178.10 ,3430.38 ,20497.99 ,1008.72 ,1596.09 
164.78 ,469.00 ,3.36 ,907.07 ,16.63 ,1060.95 ,0.57 ,0.00 ,4.11 ,192.67 ,3990.93 ,15600.24 ,2372.24 ,1855.43 
164.78 ,347.25 ,10.58 ,983.30 ,17.11 ,1056.66 ,0.55 ,0.00 ,5.26 ,255.81 ,1627.11 ,9943.21 ,7419.40 ,1211.40 
164.78 ,356.75 ,4.74 ,1085.28 ,16.94 ,1071.30 ,0.52 ,0.00 ,0.85 ,111.84 ,4018.40 ,9820.77 ,3043.84 ,4710.36 
164.78 ,308.75 ,4.33 ,1077.64 ,17.38 ,1046.42 ,0.46 ,0.00 ,2.32 ,143.46 ,11563.20 ,21370.25 ,10086.01 ,1098.86 
214.77 ,507.00 ,1.01 ,860.47 ,16.54 ,1063.56 ,0.50 ,0.00 ,3.93 ,1222.25 ,1681.52 ,5593.52 ,766.49 ,1186.38 
0.19 ,276.25 ,0.91 ,1023.85 ,17.48 ,1053.87 ,0.44 ,0.00 ,18.71 ,244.98 ,331.90 ,5421.02 ,255.67 ,829.16 
175.54 ,470.50 ,14.99 ,980.11 ,16.75 ,1055.96 ,0.54 ,0.00 ,2.91 ,237.20 ,2277.61 ,15778.70 ,5926.85 ,572.29 
164.78 ,421.25 ,0.62 ,923.07 ,16.80 ,1065.61 ,0.51 ,0.00 ,4.04 ,187.48 ,766.49 ,18833.15 ,3960.74 ,3004.58 
164.78 ,547.00 ,14.75 ,984.80 ,16.20 ,1065.46 ,0.56 ,0.00 ,1.37 ,110.98 ,3344.77 ,18360.49 ,1981.79 ,5755.65 
164.78 ,279.25 ,2.31 ,1114.90 ,17.52 ,1053.12 ,0.36 ,0.00 ,9.21 ,154.68 ,245.71 ,8444.38 ,2562.71 ,1235.92 
164.78 ,421.25 ,5.69 ,1063.93 ,16.99 ,1014.94 ,0.48 ,0.00 ,3.77 ,164.94 ,2255.55 ,27653.71 ,5812.70 ,1235.92 
164.78 ,525.75 ,0.70 ,908.42 ,16.25 ,1065.61 ,0.48 ,0.00 ,6.00 ,156.37 ,450.00 ,5131.03 ,12736.07 ,1373.86 
164.78 ,580.25 ,11.86 ,944.80 ,16.55 ,1061.11 ,0.51 ,0.00 ,2.75 ,809.00 ,3377.50 ,19532.22 ,1252.00 ,3950.00 
164.78 ,439.75 ,7.19 ,951.52 ,16.74 ,1047.23 ,0.58 ,0.00 ,2.51 ,162.67 ,2058.09 ,33995.11 ,3386.37 ,572.29 
164.78 ,343.75 ,8.91 ,1121.78 ,17.40 ,1052.77 ,0.46 ,0.00 ,3.16 ,137.52 ,433.01 ,15443.69 ,9815.68 ,1556.44 
164.78 ,474.75 ,3.98 ,912.82 ,16.60 ,1069.77 ,0.54 ,0.00 ,3.10 ,165.88 ,259.96 ,19651.14 ,9335.28 ,850.01 
164.78 ,441.25 ,8.23 ,986.50 ,16.91 ,1010.06 ,0.53 ,0.00 ,1.16 ,120.81 ,2593.74 ,26723.54 ,50.00 ,4193.75 
172.85 ,527.75 ,7.77 ,930.45 ,16.52 ,1067.40 ,0.50 ,0.00 ,2.87 ,177.45 ,5858.97 ,22146.50 ,474.51 ,2123.09 
164.78 ,481.75 ,0.78 ,883.82 ,16.61 ,1062.06 ,0.49 ,0.00 ,5.61 ,789.15 ,1359.23 ,11300.77 ,1961.50 ,211.97 
164.78 ,491.25 ,8.55 ,914.99 ,16.53 ,1067.40 ,0.51 ,0.00 ,2.02 ,1022.70 ,712.39 ,6990.53 ,150.00 ,217.87 
18.48 ,294.00 ,2.51 ,1127.76 ,17.57 ,1042.49 ,0.29 ,1.03 ,43.04 ,3065.35 ,766.49 ,1177.92 ,851.55 ,50.00 
164.78 ,443.25 ,0.52 ,907.48 ,16.73 ,1066.34 ,0.54 ,0.00 ,2.84 ,486.99 ,2233.27 ,18050.14 ,1614.78 ,211.97 
189.77 ,371.75 ,8.92 ,987.11 ,17.12 ,1057.63 ,0.54 ,0.00 ,1.54 ,259.20 ,1710.99 ,6104.71 ,4650.00 ,150.00 
164.78 ,433.50 ,12.20 ,936.68 ,16.72 ,1049.66 ,0.57 ,0.00 ,1.43 ,198.82 ,1813.15 ,25622.79 ,10801.27 ,829.16 
164.78 ,424.00 ,4.40 ,1011.69 ,17.03 ,1043.61 ,0.52 ,0.00 ,7.13 ,286.99 ,3943.03 ,9606.64 ,430.02 ,1570.83 
164.78 ,425.00 ,11.50 ,960.73 ,16.86 ,1044.09 ,0.58 ,0.00 ,3.73 ,157.51 ,2479.42 ,30595.22 ,9498.82 ,1235.92 
164.78 ,430.50 ,2.42 ,988.44 ,16.94 ,1032.15 ,0.56 ,0.00 ,4.76 ,262.42 ,211.97 ,16892.23 ,4897.70 ,5022.70 
164.78 ,470.00 ,0.41 ,878.00 ,16.65 ,1064.89 ,0.54 ,0.00 ,6.47 ,3722.41 ,1013.66 ,3850.65 ,1134.68 ,50.00 
164.78 ,306.75 ,5.41 ,1043.65 ,17.22 ,1052.76 ,0.47 ,0.00 ,3.11 ,84.89 ,2593.74 ,9034.79 ,50.00 ,5052.47 
164.78 ,289.75 ,6.50 ,1010.03 ,17.57 ,1028.24 ,0.49 ,0.00 ,5.74 ,112.89 ,12680.99 ,25245.74 ,5729.53 ,1320.97 
164.78 ,424.75 ,2.99 ,976.10 ,16.88 ,1043.79 ,0.54 ,0.00 ,3.30 ,154.62 ,2316.79 ,13436.80 ,6017.27 ,837.50 
214.77 ,435.50 ,14.49 ,991.71 ,16.54 ,1071.47 ,0.58 ,0.00 ,4.07 ,124.36 ,13455.39 ,17474.77 ,1867.49 ,2035.93 
123.63 ,328.75 ,5.35 ,1084.79 ,17.47 ,1041.14 ,0.45 ,0.00 ,4.11 ,140.23 ,4396.31 ,21676.89 ,2250.00 ,680.47 
164.78 ,417.25 ,17.36 ,958.35 ,16.89 ,1052.93 ,0.59 ,0.00 ,3.42 ,220.13 ,1991.86 ,26579.46 ,3021.18 ,2342.54 
164.78 ,539.25 ,13.55 ,928.70 ,16.34 ,1054.92 ,0.52 ,0.00 ,1.36 ,844.98 ,1790.95 ,14388.45 ,9257.83 ,2871.85 
164.78 ,381.75 ,8.10 ,1071.22 ,16.90 ,1076.04 ,0.51 ,0.00 ,2.78 ,109.22 ,3468.07 ,12231.41 ,150.00 ,85.36 
164.78 ,278.00 ,3.51 ,1117.25 ,17.54 ,1046.00 ,0.48 ,0.00 ,4.51 ,175.13 ,6359.83 ,17175.20 ,2554.90 ,433.01 
164.78 ,494.50 ,12.07 ,1018.00 ,16.94 ,1060.47 ,0.51 ,0.00 ,2.14 ,125.42 ,5819.58 ,21996.54 ,474.51 ,1957.06 
164.78 ,410.50 ,6.99 ,973.13 ,16.89 ,1040.43 ,0.53 ,0.00 ,2.48 ,264.43 ,550.00 ,18861.27 ,11938.49 ,211.97 
164.78 ,415.25 ,2.98 ,1035.64 ,17.11 ,1032.71 ,0.52 ,0.00 ,3.60 ,293.75 ,2210.77 ,5990.62 ,750.00 ,993.73 
164.78 ,406.75 ,10.02 ,971.45 ,16.86 ,1062.53 ,0.56 ,0.00 ,2.62 ,194.36 ,5477.91 ,16115.44 ,11814.72 ,357.13 
164.78 ,469.00 ,8.25 ,976.96 ,16.89 ,1050.62 ,0.51 ,0.00 ,3.48 ,282.41 ,1061.84 ,10378.22 ,887.41 ,3650.69 
18.48 ,498.75 ,0.54 ,871.62 ,16.42 ,1044.57 ,0.19 ,1.74 ,36.79 ,7775.53 ,295.81 ,2511.47 ,295.81 ,50.00 
164.78 ,424.50 ,2.33 ,998.35 ,17.03 ,1033.56 ,0.53 ,0.00 ,4.73 ,268.11 ,1966.60 ,12061.82 ,919.28 ,991.22 
0.19 ,281.75 ,0.55 ,1020.59 ,17.44 ,1053.50 ,0.43 ,0.00 ,2.99 ,234.66 ,993.73 ,10685.86 ,1061.84 ,1291.32 
164.78 ,438.75 ,8.56 ,981.80 ,16.91 ,1065.68 ,0.52 ,0.00 ,3.20 ,117.97 ,653.85 ,3250.77 ,2547.06 ,1250.00 
164.78 ,484.25 ,15.18 ,992.61 ,16.46 ,1076.37 ,0.59 ,0.00 ,0.60 ,121.73 ,5886.21 ,23945.09 ,7701.14 ,1657.56 
164.78 ,395.00 ,3.54 ,1123.93 ,16.99 ,1033.55 ,0.53 ,0.00 ,1.37 ,164.94 ,4021.06 ,25603.27 ,2151.16 ,653.85 
164.78 ,509.25 ,0.83 ,892.65 ,16.51 ,1051.21 ,0.42 ,0.00 ,13.36 ,3468.97 ,4102.13 ,10980.32 ,1904.60 ,150.00 
164.78 ,502.00 ,1.07 ,893.95 ,16.51 ,1039.39 ,0.36 ,1.54 ,18.37 ,7028.75 ,433.01 ,5788.57 ,245.71 ,211.97 
164.78 ,474.50 ,18.99 ,1000.25 ,16.70 ,1066.42 ,0.54 ,0.00 ,4.01 ,126.14 ,8479.83 ,24416.54 ,6927.30 ,4092.37 
164.78 ,362.25 ,5.49 ,1017.52 ,17.03 ,1060.17 ,0.50 ,0.00 ,4.50 ,262.30 ,4010.92 ,22567.84 ,13314.18 ,474.51 
164.78 ,467.00 ,1.85 ,914.67 ,16.64 ,1057.72 ,0.55 ,0.00 ,4.03 ,213.89 ,2219.80 ,23710.07 ,4257.64 ,3453.62 
164.78 ,527.25 ,5.83 ,889.42 ,16.31 ,1054.31 ,0.52 ,0.00 ,1.65 ,626.06 ,963.07 ,7250.34 ,2003.42 ,2950.00 
91.63 ,492.75 ,0.83 ,885.67 ,16.54 ,1061.05 ,0.50 ,0.00 ,3.18 ,3286.02 ,3479.58 ,9806.50 ,517.21 ,250.00 
189.77 ,434.75 ,3.02 ,921.26 ,16.71 ,1071.00 ,0.58 ,0.00 ,4.51 ,188.46 ,1275.74 ,16999.04 ,792.15 ,2467.29 
164.78 ,284.75 ,5.20 ,1004.10 ,17.53 ,1035.40 ,0.49 ,0.00 ,3.30 ,113.33 ,5667.23 ,15432.03 ,3153.97 ,476.99 
264.75 ,467.25 ,16.04 ,973.45 ,16.78 ,1064.93 ,0.55 ,0.00 ,2.15 ,245.26 ,3380.46 ,8304.67 ,1203.12 ,2971.15 
164.78 ,406.25 ,2.34 ,990.10 ,17.13 ,1015.26 ,0.49 ,0.00 ,4.15 ,119.76 ,5661.05 ,29596.07 ,5555.85 ,6333.05 
164.78 ,496.00 ,3.94 ,924.48 ,16.49 ,1073.06 ,0.50 ,0.00 ,1.23 ,889.92 ,3631.46 ,11516.40 ,3758.66 ,1351.85 
164.78 ,367.75 ,4.87 ,1038.40 ,16.96 ,1080.61 ,0.53 ,0.00 ,1.31 ,152.89 ,3758.66 ,21167.13 ,11230.65 ,151.61 
164.78 ,575.00 ,9.59 ,894.32 ,16.18 ,1049.97 ,0.56 ,0.00 ,1.49 ,209.67 ,5566.64 ,10264.87 ,433.01 ,1177.92 
0.19 ,345.75 ,8.16 ,981.21 ,17.11 ,1057.06 ,0.46 ,0.00 ,13.48 ,273.50 ,150.00 ,13270.55 ,815.42 ,455.55 
214.76 ,451.50 ,14.16 ,944.24 ,16.71 ,1058.11 ,0.53 ,0.00 ,1.13 ,191.49 ,4003.44 ,13376.38 ,1627.11 ,2899.57 
164.78 ,488.00 ,5.28 ,1045.93 ,16.86 ,1031.06 ,0.53 ,0.00 ,2.94 ,72.01 ,2376.45 ,13986.69 ,4585.58 ,11674.22 
164.78 ,455.00 ,9.84 ,949.83 ,16.68 ,1069.45 ,0.52 ,0.00 ,1.18 ,195.92 ,3748.00 ,6642.85 ,2329.87 ,1930.67 
164.78 ,363.25 ,4.02 ,1092.07 ,17.04 ,1062.23 ,0.50 ,0.00 ,3.27 ,144.21 ,2688.40 ,19360.98 ,1160.82 ,5926.85 
164.78 ,478.75 ,1.16 ,933.55 ,16.51 ,1070.51 ,0.53 ,0.00 ,2.20 ,835.59 ,1650.00 ,18585.68 ,5488.85 ,135.36 
164.78 ,320.50 ,7.65 ,1062.27 ,17.43 ,1041.19 ,0.56 ,0.00 ,4.22 ,87.30 ,4357.46 ,28083.22 ,554.54 ,3182.37 
91.63 ,289.75 ,6.70 ,1099.11 ,17.59 ,1045.14 ,0.35 ,0.00 ,2.59 ,116.91 ,166.26 ,9710.17 ,3965.79 ,1904.60 
164.78 ,616.00 ,0.53 ,907.39 ,16.13 ,1058.49 ,0.54 ,0.00 ,4.18 ,446.36 ,6376.41 ,14555.71 ,6754.81 ,357.13 
164.78 ,557.75 ,2.20 ,899.06 ,16.27 ,1059.11 ,0.51 ,0.00 ,2.69 ,193.50 ,342.98 ,12826.83 ,1790.95 ,2065.79 
164.78 ,379.50 ,4.86 ,949.39 ,16.90 ,1055.64 ,0.53 ,0.00 ,9.46 ,211.31 ,378.34 ,34814.76 ,287.46 ,166.26 
164.78 ,452.50 ,2.66 ,921.85 ,16.77 ,1060.61 ,0.54 ,0.00 ,3.30 ,507.48 ,1681.52 ,27259.63 ,1946.15 ,1768.47 
164.78 ,448.25 ,3.02 ,931.87 ,16.79 ,1056.84 ,0.52 ,0.00 ,1.58 ,200.29 ,572.29 ,14264.90 ,2251.11 ,5767.80 
214.76 ,381.00 ,8.64 ,1014.52 ,17.02 ,1058.11 ,0.49 ,0.00 ,2.06 ,296.07 ,5790.29 ,16015.85 ,10946.57 ,2303.80 
164.78 ,549.50 ,10.79 ,929.80 ,16.51 ,1063.48 ,0.48 ,0.00 ,1.88 ,188.05 ,4875.19 ,24373.50 ,2909.90 ,3516.75 
164.78 ,283.00 ,2.20 ,1013.22 ,17.58 ,1028.18 ,0.47 ,0.00 ,8.35 ,107.98 ,13154.75 ,26468.99 ,12750.00 ,295.81 
164.78 ,283.50 ,6.80 ,1092.26 ,17.82 ,1038.26 ,0.50 ,0.00 ,3.18 ,203.84 ,572.27 ,9854.31 ,5532.40 ,1706.61 
214.76 ,419.00 ,5.19 ,935.04 ,16.79 ,1066.31 ,0.53 ,0.00 ,0.77 ,190.35 ,2123.09 ,19404.32 ,1107.93 ,852.94 
41.34 ,459.00 ,0.88 ,939.18 ,16.68 ,1049.82 ,0.50 ,0.00 ,0.00 ,147.07 ,50.00 ,20251.61 ,8073.88 ,3546.48 
264.75 ,353.75 ,9.23 ,995.63 ,17.33 ,1027.23 ,0.51 ,0.00 ,2.03 ,114.91 ,3790.45 ,21912.27 ,8061.48 ,5838.45 
164.78 ,579.75 ,11.92 ,972.63 ,16.43 ,1038.72 ,0.54 ,0.00 ,1.99 ,187.08 ,829.16 ,18280.25 ,874.61 ,5488.85 
164.78 ,618.00 ,11.20 ,1004.33 ,16.40 ,1053.47 ,0.56 ,0.00 ,0.77 ,140.57 ,944.83 ,38453.96 ,4364.34 ,2070.63 
164.78 ,404.50 ,4.47 ,1153.05 ,17.02 ,1058.60 ,0.47 ,0.00 ,4.68 ,152.91 ,2589.88 ,5828.16 ,1008.72 ,1542.75 
164.78 ,476.75 ,5.75 ,954.32 ,16.47 ,1072.68 ,0.53 ,0.00 ,0.33 ,176.63 ,2662.24 ,26125.99 ,3650.00 ,1681.52 
164.78 ,425.75 ,5.27 ,924.70 ,16.66 ,1072.96 ,0.52 ,0.00 ,6.35 ,200.99 ,827.60 ,23985.99 ,255.67 ,2355.31 
91.63 ,500.50 ,1.23 ,864.69 ,16.53 ,1047.63 ,0.40 ,0.00 ,51.43 ,4463.13 ,120.71 ,8142.94 ,874.61 ,572.29 
164.78 ,508.00 ,6.63 ,1117.41 ,16.97 ,1030.60 ,0.50 ,0.00 ,0.66 ,137.83 ,3536.59 ,7809.45 ,1904.60 ,4033.30 
164.78 ,279.94 ,2.58 ,1015.79 ,17.59 ,1032.40 ,0.47 ,0.00 ,3.38 ,112.30 ,4359.58 ,23970.50 ,2525.99 ,3554.45 
164.78 ,383.75 ,6.28 ,997.54 ,17.23 ,1019.37 ,0.52 ,0.00 ,5.27 ,111.08 ,5575.62 ,26165.01 ,1851.35 ,166.26 
214.77 ,517.50 ,11.19 ,1019.05 ,16.80 ,1072.73 ,0.52 ,0.00 ,2.65 ,156.38 ,11904.94 ,28657.42 ,5303.54 ,4092.37 
