CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
164.78 ,484.75 ,5.40 ,970.71 ,16.88 ,1047.08 ,0.53 ,0.00 ,2.00 ,335.46 ,3150.00 ,17139.65 ,450.00 ,2826.22 
214.76 ,369.00 ,7.96 ,1012.04 ,17.34 ,1041.15 ,0.54 ,0.00 ,3.48 ,452.17 ,2511.47 ,11902.42 ,7754.19 ,653.83 
164.78 ,270.72 ,2.39 ,1078.60 ,17.96 ,1045.82 ,0.49 ,0.00 ,2.58 ,319.58 ,3565.80 ,14852.70 ,2163.73 ,6083.11 
164.78 ,471.75 ,15.01 ,993.33 ,16.94 ,1032.46 ,0.57 ,0.00 ,2.17 ,631.51 ,1061.84 ,32516.88 ,11023.95 ,2950.85 
164.78 ,295.00 ,3.91 ,1024.82 ,17.65 ,1041.64 ,0.52 ,0.00 ,4.21 ,455.63 ,1107.93 ,3669.81 ,1344.43 ,2034.90 
164.78 ,273.23 ,1.01 ,1031.95 ,17.78 ,1033.71 ,0.50 ,0.00 ,2.99 ,0.00 ,3745.58 ,21972.18 ,1362.56 ,5464.99 
164.78 ,432.00 ,5.64 ,1018.22 ,17.14 ,1015.35 ,0.56 ,0.00 ,4.01 ,258.12 ,4050.62 ,21581.18 ,3771.94 ,3169.78 
164.78 ,429.25 ,11.87 ,1022.79 ,17.20 ,1008.90 ,0.53 ,0.00 ,0.98 ,193.46 ,1856.74 ,23344.11 ,1492.48 ,4243.52 
164.78 ,424.75 ,3.20 ,1054.96 ,17.07 ,1051.99 ,0.56 ,0.00 ,3.22 ,368.02 ,4750.53 ,18683.88 ,606.22 ,357.13 
164.78 ,442.25 ,7.52 ,1026.74 ,17.13 ,1039.43 ,0.56 ,0.00 ,3.06 ,317.36 ,2150.00 ,14962.87 ,166.26 ,135.36 
164.78 ,368.75 ,3.09 ,1007.27 ,17.30 ,1035.53 ,0.56 ,0.00 ,2.72 ,450.58 ,1409.79 ,11851.90 ,10701.75 ,2405.72 
164.78 ,389.00 ,9.99 ,1075.99 ,17.43 ,1029.96 ,0.53 ,0.00 ,3.87 ,604.62 ,430.02 ,7686.84 ,1150.00 ,1366.57 
164.78 ,372.00 ,6.63 ,1096.68 ,17.59 ,1037.04 ,0.54 ,0.00 ,3.09 ,272.66 ,4452.81 ,23947.15 ,2945.85 ,3899.68 
164.78 ,420.25 ,3.05 ,1013.08 ,17.21 ,1013.02 ,0.52 ,0.00 ,4.50 ,200.62 ,1805.89 ,12367.19 ,766.49 ,1203.12 
164.78 ,366.25 ,9.08 ,1019.39 ,17.51 ,1024.97 ,0.53 ,0.00 ,5.06 ,585.11 ,10625.79 ,33588.50 ,10833.63 ,653.83 
164.78 ,431.25 ,2.67 ,1040.24 ,17.04 ,1056.72 ,0.53 ,0.00 ,3.54 ,375.20 ,2850.88 ,17614.98 ,606.22 ,50.00 
164.78 ,524.75 ,2.87 ,967.19 ,16.74 ,1050.12 ,0.45 ,2.78 ,17.86 ,6495.17 ,766.49 ,7167.11 ,698.22 ,85.36 
164.78 ,452.50 ,1.30 ,1167.67 ,17.04 ,1016.47 ,0.51 ,0.00 ,5.26 ,284.91 ,653.83 ,31014.96 ,7019.97 ,50.00 
189.77 ,379.25 ,3.99 ,1077.97 ,17.37 ,1029.14 ,0.52 ,0.00 ,4.74 ,571.03 ,2176.59 ,15983.98 ,9047.52 ,5906.56 
164.78 ,390.75 ,3.02 ,1032.19 ,17.47 ,1022.85 ,0.50 ,0.00 ,7.48 ,263.17 ,6267.97 ,18897.82 ,8340.71 ,384.08 
164.78 ,259.97 ,1.14 ,1079.93 ,17.98 ,1046.95 ,0.00 ,0.00 ,2.56 ,356.88 ,6750.32 ,13835.68 ,755.05 ,2446.90 
164.78 ,416.00 ,3.96 ,1014.60 ,17.19 ,1041.58 ,0.56 ,0.00 ,3.47 ,357.51 ,1807.62 ,23429.63 ,0.00 ,1252.00 
164.78 ,393.75 ,4.11 ,1010.87 ,17.23 ,1042.84 ,0.56 ,0.00 ,4.85 ,354.04 ,5744.90 ,23415.54 ,3480.30 ,792.15 
164.78 ,369.25 ,8.19 ,1020.49 ,17.28 ,1042.86 ,0.57 ,0.00 ,2.22 ,435.45 ,10413.81 ,17391.59 ,4950.00 ,3415.77 
0.19 ,414.25 ,1.64 ,1017.92 ,17.16 ,1021.69 ,0.52 ,0.00 ,0.44 ,516.12 ,25.00 ,14413.45 ,5378.43 ,1681.52 
164.78 ,402.75 ,2.32 ,1203.27 ,17.23 ,1060.49 ,0.52 ,0.00 ,2.46 ,311.88 ,5290.32 ,8362.27 ,650.00 ,211.97 
164.78 ,434.25 ,3.28 ,1004.60 ,17.03 ,1032.50 ,0.56 ,0.00 ,4.02 ,266.05 ,2376.45 ,17847.90 ,11951.05 ,2398.59 
173.11 ,324.25 ,9.54 ,1020.74 ,17.48 ,1046.65 ,0.55 ,0.00 ,5.82 ,440.11 ,920.60 ,8140.49 ,4650.54 ,1150.00 
164.78 ,431.25 ,2.44 ,1003.09 ,17.01 ,1027.37 ,0.56 ,0.00 ,1.65 ,218.09 ,1981.79 ,21692.11 ,15750.00 ,1669.58 
164.78 ,378.50 ,8.41 ,1018.29 ,17.55 ,1028.57 ,0.53 ,0.00 ,3.33 ,193.00 ,7832.46 ,18410.53 ,8800.43 ,1485.77 
164.78 ,354.25 ,12.19 ,1018.19 ,17.44 ,1032.43 ,0.52 ,0.00 ,1.97 ,192.54 ,1981.79 ,13919.32 ,8162.57 ,1633.25 
189.77 ,429.25 ,4.86 ,1096.09 ,17.21 ,1032.68 ,0.52 ,0.00 ,2.91 ,582.48 ,2264.40 ,13262.26 ,668.96 ,1750.00 
164.78 ,418.00 ,1.65 ,1291.61 ,17.25 ,1040.85 ,0.53 ,0.00 ,7.01 ,288.30 ,1904.60 ,17908.87 ,650.00 ,852.94 
164.78 ,317.00 ,1.28 ,1080.94 ,17.52 ,1026.17 ,0.50 ,0.00 ,3.10 ,279.36 ,0.00 ,14475.06 ,4693.35 ,7141.95 
164.78 ,461.25 ,1.07 ,1084.11 ,16.97 ,1019.22 ,0.45 ,0.00 ,2.28 ,367.32 ,217.87 ,30375.77 ,7095.60 ,1203.12 
164.78 ,309.25 ,5.32 ,1037.52 ,17.69 ,1036.07 ,0.47 ,0.00 ,8.91 ,417.63 ,4968.65 ,17591.69 ,1373.86 ,259.96 
164.78 ,401.25 ,4.46 ,1040.83 ,17.40 ,1023.54 ,0.53 ,0.00 ,3.35 ,273.65 ,517.21 ,18437.12 ,3553.52 ,6462.78 
214.77 ,428.25 ,2.37 ,1017.48 ,17.14 ,1031.86 ,0.55 ,0.00 ,3.52 ,256.74 ,3606.59 ,5598.88 ,450.00 ,1450.00 
164.78 ,309.00 ,5.93 ,1020.45 ,17.46 ,1049.23 ,0.55 ,0.00 ,6.95 ,446.19 ,1883.48 ,13735.63 ,550.32 ,0.00 
164.78 ,339.25 ,3.22 ,1013.50 ,17.41 ,1031.03 ,0.51 ,0.00 ,1.44 ,200.98 ,2151.16 ,15891.74 ,8151.53 ,1681.52 
189.77 ,482.75 ,4.82 ,1136.34 ,16.93 ,1007.25 ,0.54 ,0.00 ,4.11 ,288.33 ,2165.06 ,29508.09 ,9899.87 ,5031.22 
164.78 ,400.25 ,11.48 ,1020.75 ,17.31 ,1014.51 ,0.53 ,0.00 ,1.26 ,448.06 ,259.96 ,29315.31 ,3758.66 ,1856.74 
164.78 ,429.50 ,2.88 ,1109.53 ,17.21 ,1014.78 ,0.49 ,0.00 ,5.71 ,291.06 ,887.41 ,22483.94 ,3930.33 ,3606.59 
164.78 ,445.50 ,4.12 ,1248.23 ,17.11 ,1031.97 ,0.54 ,0.22 ,3.74 ,296.52 ,120.71 ,22233.48 ,6326.73 ,1252.00 
164.78 ,479.16 ,1.63 ,1026.34 ,17.29 ,1005.29 ,0.56 ,0.00 ,1.84 ,199.74 ,8986.30 ,17459.66 ,5790.31 ,4479.16 
189.77 ,401.25 ,6.46 ,1039.77 ,17.25 ,1035.06 ,0.55 ,0.00 ,2.85 ,544.53 ,4107.01 ,14320.88 ,2264.40 ,384.08 
116.01 ,275.50 ,1.74 ,1043.64 ,17.71 ,1039.27 ,0.47 ,0.26 ,20.38 ,739.69 ,1040.75 ,2930.44 ,2971.11 ,50.00 
164.78 ,600.75 ,14.67 ,1036.82 ,16.34 ,1018.10 ,0.58 ,0.00 ,1.27 ,362.36 ,3766.63 ,22444.77 ,2902.59 ,3353.73 
164.78 ,317.75 ,3.30 ,1032.28 ,17.62 ,1031.32 ,0.48 ,0.00 ,4.16 ,440.37 ,4938.37 ,13691.88 ,4809.11 ,993.73 
164.78 ,358.50 ,6.01 ,1005.83 ,17.31 ,1044.55 ,0.54 ,0.00 ,2.25 ,434.01 ,1013.66 ,6361.41 ,4371.21 ,4890.07 
189.77 ,479.00 ,6.11 ,1126.48 ,16.94 ,1007.75 ,0.51 ,0.00 ,3.61 ,292.04 ,1558.04 ,30184.89 ,10850.23 ,3941.76 
164.78 ,414.00 ,4.30 ,1020.44 ,17.15 ,1041.28 ,0.55 ,0.00 ,2.55 ,372.40 ,1409.79 ,16391.69 ,2246.66 ,4710.36 
164.78 ,388.00 ,2.56 ,1017.31 ,17.24 ,1043.74 ,0.54 ,0.00 ,1.24 ,376.71 ,2535.25 ,20186.32 ,1856.74 ,4813.26 
164.78 ,406.50 ,7.82 ,1072.72 ,17.31 ,1022.29 ,0.54 ,0.00 ,3.90 ,492.94 ,920.60 ,20944.87 ,10478.91 ,3021.18 
164.78 ,340.00 ,3.01 ,1015.17 ,17.41 ,1029.53 ,0.51 ,0.00 ,1.34 ,199.80 ,6331.47 ,16017.10 ,3389.32 ,6350.39 
41.34 ,328.00 ,3.52 ,1014.96 ,17.47 ,1034.35 ,0.47 ,0.00 ,0.33 ,210.21 ,497.49 ,19270.38 ,7101.23 ,1134.68 
164.78 ,457.50 ,4.60 ,1031.47 ,17.14 ,1023.38 ,0.54 ,0.00 ,2.64 ,500.98 ,887.41 ,19599.68 ,5121.03 ,2560.77 
189.77 ,548.25 ,25.85 ,970.63 ,16.48 ,1029.16 ,0.55 ,0.00 ,1.28 ,4636.67 ,779.42 ,9325.64 ,850.01 ,5750.43 
164.78 ,413.75 ,4.20 ,1009.59 ,17.05 ,1054.73 ,0.51 ,0.00 ,9.48 ,433.30 ,2499.50 ,5165.99 ,384.08 ,1323.58 
164.78 ,492.75 ,8.46 ,1008.34 ,16.96 ,1022.23 ,0.55 ,0.00 ,3.98 ,277.72 ,1409.79 ,6240.79 ,295.81 ,1175.86 
164.78 ,289.00 ,5.41 ,1027.28 ,17.76 ,1030.44 ,0.51 ,0.00 ,1.55 ,182.69 ,6295.04 ,18669.43 ,427.27 ,1351.85 
164.78 ,513.00 ,11.60 ,1054.10 ,17.28 ,1026.41 ,0.52 ,0.00 ,1.76 ,175.20 ,10356.04 ,19374.92 ,2930.44 ,11080.95 
164.78 ,413.75 ,3.14 ,1033.17 ,17.18 ,1028.68 ,0.55 ,0.00 ,2.79 ,535.68 ,861.81 ,17386.42 ,1697.79 ,3350.00 
164.78 ,357.50 ,3.03 ,1013.65 ,17.38 ,1036.25 ,0.52 ,0.00 ,3.27 ,446.89 ,1558.04 ,22335.34 ,3377.13 ,2333.99 
164.78 ,357.50 ,11.98 ,1029.36 ,17.57 ,1039.14 ,0.49 ,0.00 ,2.07 ,437.27 ,2151.16 ,6282.32 ,295.81 ,1583.62 
189.77 ,328.75 ,3.00 ,1040.46 ,17.51 ,1047.28 ,0.50 ,0.00 ,6.99 ,581.44 ,4432.55 ,5494.32 ,777.09 ,963.07 
164.78 ,321.75 ,4.32 ,1033.57 ,17.49 ,1043.30 ,0.50 ,0.00 ,0.63 ,491.52 ,6010.62 ,8613.22 ,1757.13 ,1724.09 
164.78 ,413.75 ,3.82 ,1021.35 ,17.11 ,1029.37 ,0.55 ,0.00 ,2.03 ,237.31 ,2815.58 ,13451.67 ,250.00 ,3858.43 
116.01 ,512.25 ,1.12 ,975.40 ,16.76 ,1047.05 ,0.46 ,3.89 ,22.40 ,8515.75 ,1710.99 ,3430.38 ,668.96 ,211.97 
164.78 ,404.00 ,2.76 ,1026.87 ,17.22 ,1030.64 ,0.55 ,0.00 ,2.31 ,267.25 ,2840.33 ,14783.35 ,2758.17 ,3253.84 
164.78 ,332.50 ,6.12 ,1051.46 ,17.59 ,1039.55 ,0.51 ,0.00 ,2.58 ,165.74 ,9398.27 ,18851.72 ,2183.46 ,3631.46 
189.77 ,419.00 ,7.71 ,1022.24 ,17.18 ,1036.36 ,0.55 ,0.00 ,1.51 ,259.53 ,1512.45 ,17428.35 ,1150.00 ,5713.24 
164.78 ,375.25 ,2.91 ,1004.94 ,17.24 ,1041.11 ,0.56 ,0.00 ,0.61 ,416.16 ,166.26 ,11750.21 ,8650.00 ,2277.61 
164.78 ,381.25 ,7.57 ,1047.99 ,17.32 ,1036.50 ,0.55 ,0.00 ,3.98 ,548.64 ,2826.22 ,11058.37 ,85.36 ,606.22 
164.78 ,483.00 ,6.57 ,1005.84 ,17.07 ,1025.59 ,0.55 ,0.00 ,2.14 ,264.43 ,993.73 ,11719.54 ,4040.73 ,1633.25 
189.77 ,456.25 ,6.10 ,1008.61 ,17.02 ,1037.27 ,0.56 ,0.00 ,1.65 ,357.58 ,963.07 ,11484.23 ,2899.57 ,829.16 
164.78 ,356.75 ,2.42 ,1014.96 ,17.34 ,1037.17 ,0.53 ,0.00 ,5.39 ,444.61 ,3702.36 ,19064.82 ,476.99 ,3806.24 
116.01 ,275.00 ,0.77 ,1049.13 ,17.75 ,1044.19 ,0.46 ,0.67 ,12.18 ,713.44 ,1211.40 ,7251.72 ,1991.86 ,384.08 
189.77 ,459.50 ,7.22 ,1005.17 ,17.13 ,1034.49 ,0.56 ,0.00 ,2.76 ,401.97 ,792.15 ,15183.79 ,7982.95 ,3093.14 
164.78 ,388.25 ,3.89 ,1150.67 ,17.30 ,1036.79 ,0.52 ,0.00 ,8.22 ,297.54 ,1275.74 ,28577.74 ,7894.78 ,3250.77 
164.78 ,370.00 ,3.72 ,1017.39 ,17.49 ,1027.19 ,0.51 ,0.00 ,2.00 ,200.13 ,2442.85 ,8952.51 ,3491.06 ,5119.34 
164.78 ,507.75 ,8.59 ,1017.63 ,17.01 ,1002.88 ,0.55 ,0.00 ,3.66 ,162.65 ,4557.14 ,18862.86 ,2438.75 ,3647.99 
164.78 ,333.50 ,3.07 ,1063.75 ,17.56 ,1038.31 ,0.55 ,0.00 ,2.68 ,175.90 ,6081.73 ,31916.57 ,2710.63 ,3350.75 
164.78 ,344.00 ,2.82 ,1013.07 ,17.36 ,1043.36 ,0.50 ,0.00 ,3.27 ,446.36 ,295.81 ,19294.23 ,1455.17 ,963.07 
164.78 ,381.25 ,2.47 ,1006.50 ,17.26 ,1039.66 ,0.54 ,0.00 ,2.61 ,428.03 ,2355.31 ,6547.33 ,5378.43 ,1050.00 
164.78 ,410.00 ,4.77 ,1033.33 ,17.22 ,1040.70 ,0.53 ,0.00 ,4.02 ,503.18 ,2350.00 ,20566.58 ,2372.24 ,1570.83 
164.78 ,397.50 ,7.75 ,1071.12 ,17.43 ,1020.32 ,0.52 ,0.00 ,3.36 ,511.88 ,2388.61 ,12277.11 ,7897.31 ,7058.86 
239.76 ,414.00 ,13.79 ,1022.72 ,17.36 ,1014.74 ,0.54 ,0.00 ,2.86 ,618.65 ,3766.63 ,27737.84 ,1052.38 ,1430.91 
164.78 ,419.50 ,2.95 ,1026.56 ,17.16 ,1025.01 ,0.54 ,0.00 ,1.31 ,252.93 ,1681.52 ,13948.03 ,8335.47 ,7070.18 
91.63 ,398.50 ,2.66 ,1163.48 ,17.22 ,1052.19 ,0.53 ,0.00 ,2.49 ,290.50 ,4618.17 ,17272.16 ,7251.72 ,287.46 
181.44 ,426.25 ,5.17 ,1089.42 ,17.10 ,1047.66 ,0.56 ,0.00 ,1.92 ,353.60 ,950.00 ,26120.63 ,827.60 ,3511.05 
164.78 ,308.75 ,6.18 ,1033.16 ,17.64 ,1044.17 ,0.52 ,0.00 ,5.52 ,497.54 ,1013.66 ,1366.57 ,1951.28 ,245.71 
164.78 ,395.25 ,1.86 ,1287.31 ,17.23 ,1054.94 ,0.54 ,0.00 ,2.54 ,276.86 ,4229.36 ,11398.57 ,1250.00 ,3450.72 
128.21 ,492.50 ,1.68 ,996.01 ,16.79 ,1052.88 ,0.51 ,0.00 ,16.62 ,4672.07 ,931.40 ,9347.06 ,357.05 ,384.08 
128.20 ,429.75 ,3.34 ,1025.52 ,17.13 ,1029.47 ,0.50 ,1.78 ,22.83 ,463.24 ,3060.64 ,2132.49 ,559.16 ,357.05 
164.78 ,313.82 ,4.34 ,1072.27 ,17.67 ,1036.50 ,0.51 ,0.00 ,7.27 ,313.03 ,7494.56 ,22266.29 ,906.66 ,2443.15 
164.78 ,381.50 ,3.10 ,1051.73 ,17.53 ,1026.06 ,0.54 ,0.00 ,5.68 ,288.08 ,3129.29 ,9691.62 ,1013.66 ,2550.00 
164.78 ,389.50 ,2.57 ,1145.48 ,17.39 ,1044.11 ,0.53 ,0.00 ,7.26 ,294.37 ,3198.05 ,26957.88 ,384.08 ,357.05 
140.40 ,409.75 ,3.00 ,1219.87 ,17.23 ,1058.96 ,0.51 ,0.00 ,2.42 ,340.29 ,6060.32 ,5507.04 ,135.36 ,1458.60 
164.78 ,672.00 ,11.03 ,961.27 ,16.44 ,1028.11 ,0.55 ,0.00 ,1.36 ,1148.98 ,5729.53 ,13166.91 ,606.22 ,3603.82 
164.78 ,391.50 ,8.02 ,1113.53 ,17.35 ,1026.70 ,0.54 ,0.00 ,3.93 ,293.45 ,5277.07 ,21510.17 ,3118.89 ,3389.32 
164.78 ,404.25 ,1.39 ,1098.42 ,17.28 ,1035.19 ,0.53 ,0.00 ,2.97 ,521.04 ,350.00 ,14869.01 ,1160.82 ,4320.59 
164.78 ,252.50 ,2.23 ,1081.33 ,17.81 ,1042.23 ,0.51 ,0.00 ,2.87 ,348.67 ,2750.00 ,27890.99 ,1458.60 ,3122.10 
164.78 ,287.00 ,4.30 ,1073.64 ,17.66 ,1047.77 ,0.54 ,0.00 ,3.69 ,314.15 ,9131.68 ,26628.70 ,5503.41 ,952.63 
164.78 ,248.50 ,2.11 ,1085.32 ,17.89 ,1038.52 ,0.50 ,0.00 ,8.64 ,325.26 ,150.00 ,13502.13 ,5369.12 ,4767.34 
164.78 ,459.25 ,5.60 ,1013.92 ,17.04 ,1032.00 ,0.56 ,0.00 ,2.30 ,260.61 ,1071.21 ,10924.63 ,2574.39 ,1950.00 
164.78 ,382.75 ,3.64 ,1019.42 ,17.42 ,1023.91 ,0.53 ,0.00 ,3.66 ,191.19 ,7769.65 ,24111.15 ,11199.44 ,6150.00 
164.78 ,282.00 ,3.32 ,1089.24 ,17.87 ,1035.87 ,0.52 ,0.00 ,5.01 ,316.45 ,851.55 ,10710.16 ,3783.19 ,5042.57 
164.78 ,420.50 ,2.47 ,1268.50 ,17.27 ,1055.14 ,0.53 ,0.00 ,15.83 ,293.09 ,8042.85 ,11727.21 ,1751.43 ,5179.53 
164.78 ,282.25 ,1.35 ,1024.18 ,17.73 ,1036.06 ,0.47 ,0.00 ,5.13 ,199.02 ,6577.80 ,17115.71 ,5210.33 ,850.00 
164.78 ,334.50 ,3.43 ,1023.84 ,17.34 ,1045.81 ,0.53 ,0.00 ,4.42 ,432.87 ,8275.12 ,13408.49 ,4650.00 ,455.55 
164.78 ,413.75 ,2.33 ,1009.31 ,17.07 ,1033.62 ,0.56 ,0.00 ,4.13 ,249.81 ,1734.21 ,9744.10 ,3943.03 ,1152.17 
128.21 ,361.50 ,0.77 ,1175.17 ,17.36 ,1050.28 ,0.52 ,0.00 ,3.34 ,286.72 ,7001.96 ,18961.21 ,1614.78 ,357.05 
164.78 ,432.25 ,1.79 ,1048.26 ,17.06 ,1044.47 ,0.54 ,0.00 ,2.85 ,377.45 ,2632.01 ,17761.97 ,663.74 ,750.00 
164.78 ,372.75 ,1.11 ,1174.26 ,17.29 ,1050.05 ,0.54 ,0.00 ,4.92 ,282.42 ,7597.86 ,15656.55 ,6367.69 ,1681.52 
164.78 ,412.75 ,4.20 ,1127.04 ,17.16 ,1014.86 ,0.50 ,0.00 ,3.27 ,299.30 ,1840.52 ,25532.87 ,9562.82 ,1512.45 
164.78 ,398.50 ,2.44 ,1105.45 ,17.15 ,1047.09 ,0.54 ,0.00 ,1.60 ,376.71 ,2080.26 ,25129.42 ,25.00 ,5850.43 
164.78 ,404.00 ,6.75 ,1017.58 ,17.30 ,1016.34 ,0.50 ,0.00 ,2.30 ,601.64 ,10065.16 ,33784.72 ,8117.11 ,4450.56 
189.77 ,645.50 ,17.68 ,1020.54 ,16.15 ,1014.89 ,0.59 ,0.00 ,2.20 ,373.13 ,3853.25 ,18486.96 ,3314.74 ,4974.69 
189.77 ,358.25 ,6.80 ,1017.81 ,17.41 ,1041.76 ,0.55 ,0.00 ,3.45 ,447.13 ,5167.93 ,16524.75 ,4047.84 ,554.54 
214.76 ,359.00 ,6.90 ,1012.49 ,17.41 ,1034.90 ,0.48 ,0.00 ,1.28 ,433.79 ,517.21 ,18353.95 ,7007.85 ,2899.57 
189.77 ,426.00 ,4.46 ,1111.90 ,17.13 ,1047.35 ,0.56 ,0.00 ,1.31 ,253.80 ,2790.61 ,28027.26 ,1097.71 ,983.62 
144.87 ,402.75 ,3.61 ,1009.76 ,17.14 ,1051.12 ,0.53 ,0.00 ,25.91 ,442.84 ,335.85 ,2342.54 ,920.60 ,25.00 
164.78 ,458.25 ,1.97 ,1015.02 ,16.97 ,1045.29 ,0.54 ,0.00 ,9.15 ,374.22 ,1550.00 ,15118.45 ,2574.39 ,2954.23 
164.78 ,382.75 ,5.36 ,1014.24 ,17.28 ,1021.54 ,0.55 ,0.00 ,3.86 ,194.79 ,6482.86 ,31606.13 ,10753.02 ,1904.60 
164.78 ,376.50 ,6.83 ,1036.60 ,17.46 ,1026.23 ,0.54 ,0.00 ,4.23 ,282.28 ,4530.73 ,18350.14 ,450.00 ,7098.42 
164.78 ,389.25 ,2.46 ,1029.83 ,17.39 ,1027.20 ,0.51 ,0.00 ,3.66 ,271.23 ,9447.09 ,27194.26 ,1570.83 ,4062.94 
82.49 ,443.50 ,6.42 ,1014.23 ,17.07 ,1016.49 ,0.54 ,0.00 ,9.51 ,257.37 ,1996.87 ,10683.98 ,1499.17 ,850.00 
164.78 ,302.00 ,4.55 ,1024.42 ,17.66 ,1032.76 ,0.47 ,0.00 ,4.81 ,235.69 ,5333.62 ,2783.43 ,1273.78 ,739.93 
239.76 ,336.75 ,10.65 ,1045.33 ,17.65 ,1034.71 ,0.49 ,0.00 ,3.93 ,491.40 ,991.22 ,7196.35 ,217.87 ,2430.02 
164.78 ,421.25 ,3.68 ,1015.23 ,17.09 ,1028.51 ,0.56 ,0.00 ,1.79 ,266.84 ,3359.69 ,5843.59 ,1134.68 ,1430.91 
164.78 ,312.75 ,3.93 ,1067.16 ,17.63 ,1042.93 ,0.50 ,0.00 ,1.62 ,322.17 ,12187.19 ,30217.34 ,8867.21 ,1851.35 
164.78 ,450.75 ,6.72 ,1012.89 ,17.18 ,1009.75 ,0.52 ,0.00 ,1.45 ,208.93 ,2554.90 ,11770.62 ,829.16 ,653.85 
164.78 ,340.25 ,10.00 ,1017.45 ,17.48 ,1034.34 ,0.52 ,0.00 ,3.57 ,195.54 ,1254.08 ,13079.28 ,3118.89 ,2847.37 
164.78 ,363.75 ,6.11 ,1055.79 ,17.48 ,1034.14 ,0.52 ,0.00 ,5.54 ,169.29 ,5091.91 ,27491.59 ,426.94 ,4649.64 
55.05 ,487.50 ,1.73 ,970.49 ,16.84 ,1048.01 ,0.46 ,1.03 ,19.04 ,6995.11 ,455.55 ,3050.82 ,350.00 ,606.22 
164.78 ,402.00 ,2.29 ,1068.11 ,17.39 ,1023.43 ,0.52 ,0.00 ,3.87 ,519.10 ,3198.05 ,15972.71 ,10335.74 ,3070.42 
164.78 ,265.75 ,4.00 ,1075.01 ,17.77 ,1047.79 ,0.54 ,0.00 ,3.75 ,308.03 ,6750.00 ,29534.51 ,1991.86 ,1350.00 
164.78 ,433.25 ,9.53 ,1020.31 ,17.21 ,1014.52 ,0.54 ,0.00 ,1.07 ,201.93 ,2550.98 ,30254.71 ,2273.21 ,653.85 
164.78 ,437.00 ,2.88 ,1148.85 ,17.14 ,1022.50 ,0.52 ,0.00 ,4.55 ,269.68 ,357.05 ,31462.48 ,10150.25 ,739.93 
164.78 ,387.25 ,1.99 ,1120.86 ,17.37 ,1036.07 ,0.53 ,0.00 ,4.90 ,293.99 ,6367.69 ,20186.32 ,5804.09 ,4480.26 
164.78 ,401.25 ,4.26 ,1190.86 ,17.30 ,1044.79 ,0.53 ,0.00 ,12.33 ,275.15 ,6527.44 ,20325.54 ,25.00 ,2438.23 
164.78 ,384.25 ,2.43 ,1062.94 ,17.44 ,1030.05 ,0.53 ,0.00 ,4.57 ,539.47 ,1946.15 ,15110.51 ,9091.07 ,2974.47 
164.78 ,443.50 ,2.55 ,989.40 ,17.01 ,1054.48 ,0.55 ,0.00 ,3.73 ,387.85 ,3433.29 ,13412.21 ,779.42 ,1835.08 
189.77 ,339.50 ,10.08 ,1049.40 ,17.44 ,1031.49 ,0.50 ,0.00 ,1.39 ,147.22 ,7188.01 ,14905.96 ,4384.92 ,4815.34 
172.85 ,341.25 ,3.34 ,1036.87 ,17.56 ,1038.05 ,0.50 ,0.00 ,1.61 ,462.34 ,3421.62 ,14009.55 ,912.45 ,2475.38 
164.78 ,404.25 ,3.47 ,1090.98 ,17.20 ,1040.23 ,0.49 ,0.00 ,1.42 ,563.17 ,4430.29 ,12754.90 ,4364.34 ,3468.07 
164.78 ,417.25 ,5.38 ,999.20 ,17.14 ,1042.58 ,0.57 ,0.00 ,2.07 ,356.79 ,2721.67 ,20334.39 ,1250.00 ,3806.24 
164.78 ,386.00 ,4.07 ,1110.10 ,17.36 ,1022.20 ,0.51 ,0.00 ,4.89 ,297.13 ,2971.11 ,24040.12 ,1930.67 ,4092.37 
164.78 ,393.75 ,4.97 ,1022.36 ,17.25 ,1043.49 ,0.55 ,0.00 ,2.70 ,376.79 ,3771.94 ,21667.66 ,2277.61 ,1570.83 
164.78 ,435.25 ,5.44 ,1019.37 ,17.14 ,1020.30 ,0.53 ,0.00 ,7.55 ,259.05 ,2127.79 ,14592.72 ,3842.85 ,476.99 
164.78 ,434.00 ,7.18 ,1021.94 ,17.14 ,1029.30 ,0.54 ,0.00 ,1.85 ,266.87 ,653.83 ,11302.54 ,5798.49 ,6554.96 
164.78 ,379.00 ,1.90 ,1152.59 ,17.33 ,1042.23 ,0.54 ,0.00 ,3.13 ,288.98 ,779.42 ,27157.46 ,2263.29 ,1050.00 
164.78 ,492.25 ,3.30 ,1062.97 ,16.74 ,1039.04 ,0.54 ,0.00 ,3.91 ,1901.14 ,2178.88 ,24798.54 ,1160.82 ,455.55 
164.78 ,304.00 ,9.66 ,1024.84 ,17.64 ,1016.75 ,0.54 ,0.00 ,3.14 ,191.86 ,11042.98 ,28803.35 ,4750.00 ,4771.53 
164.78 ,284.06 ,3.95 ,1044.78 ,17.71 ,1041.60 ,0.42 ,0.00 ,6.46 ,330.52 ,314.99 ,23301.50 ,6696.08 ,5947.19 
117.09 ,456.00 ,0.70 ,987.77 ,16.98 ,1042.85 ,0.38 ,0.00 ,4.02 ,371.16 ,0.00 ,14469.54 ,1545.15 ,1275.74 
164.78 ,355.50 ,5.41 ,1044.66 ,17.50 ,1027.65 ,0.53 ,0.00 ,5.17 ,288.36 ,3456.52 ,15346.91 ,287.46 ,4208.03 
